id,category,categoryLabel,key,emoji,nameKo,descKo,tier,price,coinCost,itemKind,deviceKind,command,sprite,aiPrompt
"rel_gem_dust","rel","유물","gem_dust","✨","보석가루","💎보석 점수 +10","SILVER","12",,,,,"Sprites/Relics/rel_gem_dust.png","a pinch of glittering blue gem dust sparkling in the air, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_gem_tiara","rel","유물","gem_tiara","💎","보석티아라","💎보석 점수 +20","GOLD","22",,,,,"Sprites/Relics/rel_gem_tiara.png","a delicate silver tiara studded with brilliant blue diamonds, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_greed_goblet","rel","유물","greed_goblet","🏆","탐욕의 잔","모든 EXP +10%","GOLD","18",,,,,"Sprites/Relics/rel_greed_goblet.png","an ornate golden trophy goblet overflowing with glittering treasure, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_hot_handle","rel","유물","hot_handle","🔥","뜨거운 슬롯핸들","모든 EXP +9%","GOLD","18",,,,,"Sprites/Relics/rel_hot_handle.png","a glowing red-hot slot machine lever handle radiating fiery heat, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_hourglass_r","rel","유물","hourglass_r","⏳","모래시계","첫·마지막 스핀 EXP +20%","GOLD","22",,,,,"Sprites/Relics/rel_hourglass_r.png","an antique brass hourglass with glowing sand at both ends, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_iron_chain","rel","유물","iron_chain","⛓️","쇠사슬","붙은 같은 심볼 쌍당 EXP +14","GOLD","18",,,,,"Sprites/Relics/rel_iron_chain.png","a heavy iron chain with glowing links binding matched tiles, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_kings_ledger","rel","유물","kings_ledger","📜","왕의 족보","👑왕관 점수 +20·등장↑","GOLD","22",,,,,"Sprites/Relics/rel_kings_ledger.png","an ancient royal scroll of lineage with golden seal and ornate ribbon, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_library_card","rel","유물","library_card","🪪","도서관 카드","📘책 EXP +3·학습태그 1개당 EXP +3","GOLD","18",,,,,"Sprites/Relics/rel_library_card.png","a worn vintage library membership card with embossed crest, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_lucky_eraser","rel","유물","lucky_eraser","🩹","행운의 지우개","희귀심볼 등장 +15%","SILVER","14",,,,,"Sprites/Relics/rel_lucky_eraser.png","a small lucky rubber eraser with a faint golden four-leaf-clover shimmer, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_magnet_chip","rel","유물","magnet_chip","🧲","자석칩","🧲자석 EXP +2","SILVER","10",,,,,"Sprites/Relics/rel_magnet_chip.png","a small glowing magnet chip attracting tiny metal flecks, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_magnifier","rel","유물","magnifier","🔎","돋보기","희귀심볼 등장 +15%","SILVER","16",,,,,"Sprites/Relics/rel_magnifier.png","a brass-rimmed magnifying glass revealing tiny rare symbols, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_mini_scope","rel","유물","mini_scope","🔬","미니스코프","희귀심볼 등장 +15%","SILVER","14",,,,,"Sprites/Relics/rel_mini_scope.png","a tiny microscope magnifying glowing rare symbols, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_old_book","rel","유물","old_book","📘","낡은교과서","📘책 EXP +3","SILVER","12",,,,,"Sprites/Relics/rel_old_book.png","a worn antique blue textbook with a faint magical glow, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_old_wallet","rel","유물","old_wallet","👛","낡은 지갑","코인 +20%","SILVER","12",,,,,"Sprites/Relics/rel_old_wallet.png","a worn brown leather wallet with frayed edges and faded stitching, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_ominous_skull","rel","유물","ominous_skull","💀","불길한 해골 목걸이","☠해골이 EXP +5","GOLD","18",,,,,"Sprites/Relics/rel_ominous_skull.png","a dark obsidian skull pendant on a tarnished silver chain with eerie purple glow, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_paperclip","rel","유물","paperclip","📎","클립","세트 보너스 +15%","SILVER","12",,,,,"Sprites/Relics/rel_paperclip.png","a shiny bent metal paperclip linking glowing notes, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_pencil","rel","유물","pencil","✏️","연필깎이","첫 스핀 EXP +15%","SILVER","12",,,,,"Sprites/Relics/rel_pencil.png","a sharpened wooden pencil curling fresh shavings, study relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_piggy_bank","rel","유물","piggy_bank","🐷","돼지저금통","코인 +40%·클리어코인 +2","GOLD","18",,,,,"Sprites/Relics/rel_piggy_bank.png","a pink ceramic piggy bank overflowing with shiny gold coins, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_practice_pad","rel","유물","practice_pad","📓","연습장","📘책 EXP +2","SILVER","10",,,,,"Sprites/Relics/rel_practice_pad.png","a worn vintage spiral practice notebook with curled corners, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_ruler","rel","유물","ruler","📏","자","첫 스핀 EXP +12%","SILVER","12",,,,,"Sprites/Relics/rel_ruler.png","a wooden ruler with glowing precise measurement marks, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_rusty_coin","rel","유물","rusty_coin","🪙","녹슨동전","코인 +20%","SILVER","12",,,,,"Sprites/Relics/rel_rusty_coin.png","a tarnished old copper coin with a faint lucky shimmer, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_set_charm","rel","유물","set_charm","🎰","세트부적","세트 보너스 +25%","GOLD","18",,,,,"Sprites/Relics/rel_set_charm.png","a tiny slot machine charm pendant glowing with combo luck, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_silver_mirror","rel","유물","silver_mirror","🪞","은거울","양끝 같은 심볼 EXP +70%","GOLD","18",,,,,"Sprites/Relics/rel_silver_mirror.png","an ornate silver hand mirror reflecting two matched glowing tiles, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_skull_idol","rel","유물","skull_idol","💀","해골우상","☠해골이 EXP +6","GOLD","18",,,,,"Sprites/Relics/rel_skull_idol.png","a carved stone skull idol with glowing eye sockets, dark relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_small_candle","rel","유물","small_candle","🕯️","작은초","☠해골이 EXP +3","SILVER","12",,,,,"Sprites/Relics/rel_small_candle.png","a short stubby candle with a tiny eerie flickering flame, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_spare_token","rel","유물","spare_token","🎟️","여분토큰","스테이지 스핀 +1","GOLD","30",,,,,"Sprites/Relics/rel_spare_token.png","a golden spare arcade token glowing with an extra-spin aura, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_star_chart","rel","유물","star_chart","🌠","별자리표","⭐별 EXP +2","SILVER","12",,,,,"Sprites/Relics/rel_star_chart.png","an old parchment star chart with glowing constellation lines, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_star_sticker","rel","유물","star_sticker","⭐","별스티커","⭐별 점수 +8","SILVER","12",,,,,"Sprites/Relics/rel_star_sticker.png","a shiny gold foil star sticker peeling off a page, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_thick_tome","rel","유물","thick_tome","📕","두꺼운책","📘책 EXP +4","GOLD","18",,,,,"Sprites/Relics/rel_thick_tome.png","a massive thick dark-red leather tome glowing with knowledge, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_wide_lens","rel","유물","wide_lens","🔭","집중경","가운데 칸 EXP +50%","GOLD","16",,,,,"Sprites/Relics/rel_wide_lens.png","a wide telescope lens focusing a bright beam on a center tile, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
